source_entity,recommended_entity,similarity
Jamaica,Jamaica,0.9698596003672588
Jamaica,Jamaica,0.9549045484245922
Jamaica,Senegal,0.9446660261649659
Israel,Israel,0.9959120176379972
Israel,Israel,0.9958526073454159
Israel,Israel,0.9951319630423974
Israel,Israel,0.9941199197668428
Israel,Israel,0.9923760877508085
Niger,Spain,0.9764398920902377
Niger,Denmark,0.9703301889366268
Niger,Spain,0.9619586888330657
Niger,Denmark,0.9613129599045664
Niger,Denmark,0.94849589121717
Serbia,Italy,0.9668339795250974
Serbia,Serbia,0.9617407202514766
Serbia,Italy,0.9549724676974602
Serbia,Italy,0.9529875674918292
Serbia,Myanmar,0.9476265915410113
Bolivia,Papua New Guinea,0.9982754164698319
Bolivia,Bolivia,0.9835667020511134
Bolivia,Bolivia,0.9813826028128942
Bolivia,Papua New Guinea,0.9789567434639579
Bolivia,Papua New Guinea,0.9728848163187369
China,China,0.9996973482760025
China,China,0.9986735690335009
China,China,0.997877793916485
China,China,0.997610741756831
China,China,0.9961222113370362
Belgium,Thailand,0.9611784261030807
Belgium,Denmark,0.958584606638852
Belgium,Belgium,0.9582773523401734
Belgium,Denmark,0.9561318167945128
Belgium,Thailand,0.9508027599621353
Egypt,Egypt,0.9983735824558244
Egypt,Egypt,0.997794334279709
Egypt,Egypt,0.9957702972095867
Egypt,Egypt,0.9948680715705933
Egypt,Egypt,0.9907115617036824
Thailand,Thailand,0.9827459852441581
Thailand,Thailand,0.9672119074397745
Thailand,Dominican Republic,0.96286380099715
Thailand,Thailand,0.942670509768235
Thailand,Thailand,0.941775185281386
Burundi,Burundi,0.9939273057886535
Burundi,Burundi,0.984308410027412
Burundi,Burundi,0.983504160770985
Burundi,Bolivia,0.9719153054654478
Burundi,Burundi,0.9704445548321552
Kenya,Kenya,0.9952276678773613
Kenya,Kenya,0.9867958545055903
Kenya,Kenya,0.94646288091211
Kenya,Guinea,0.9417162163671015
Kenya,Poland,0.9411683699268224
Mexico,Mexico,0.9962225502533439
Mexico,Norway,0.9850369938315159
Mexico,Lithuania,0.9848213806596241
Mexico,Norway,0.9821565936512366
Mexico,Mexico,0.9818815874670969
Laos,Kyrgyzstan,0.9323093060117588
Laos,Laos,0.9203316271637182
Laos,Kyrgyzstan,0.9010841024224598
Laos,Kyrgyzstan,0.8963939434827932
Laos,Gabon,0.8939686457328685
Guinea,Guinea,0.9535222116162066
Guinea,Azerbaijan,0.9418561715848034
Guinea,Poland,0.9235688351641744
Guinea,Georgia,0.919007475309859
Guinea,Azerbaijan,0.9183714117006467
Saudi Arabia,Saudi Arabia,0.9984467356681085
Saudi Arabia,Saudi Arabia,0.9975334653889384
Saudi Arabia,Saudi Arabia,0.9963282454732063
Saudi Arabia,Saudi Arabia,0.9955020242312496
Saudi Arabia,Saudi Arabia,0.9928859181996588
Tanzania,France,0.9366457280552556
Tanzania,France,0.9316736000595135
Tanzania,Tanzania,0.9313887110350395
Tanzania,France,0.926863777083242
Tanzania,Tanzania,0.9198412675367006
Central African Republic,Central African Republic,0.9814769425416596
Central African Republic,Central African Republic,0.9778749854689222
Central African Republic,Central African Republic,0.944377748544561
Central African Republic,Malawi,0.9351057803766589
Central African Republic,Burundi,0.9313782980199306
Bahrain,Bahrain,0.9872371975009144
Bahrain,Bahrain,0.9458772036385245
Bahrain,Bahrain,0.9371982368493291
Bahrain,Bahrain,0.9322624744101401
Bahrain,Turkmenistan,0.9302752335604643
Hong Kong,Hong Kong,0.995576729614557
Hong Kong,Hong Kong,0.9813970547438788
Hong Kong,Hong Kong,0.9755756861488973
Hong Kong,Hong Kong,0.9503289542148671
Hong Kong,Hong Kong,0.9454600202440168
Singapore,Singapore,0.9844376343393618
Singapore,Spain,0.9425628338609204
Singapore,Singapore,0.926634570202001
Singapore,Uganda,0.9237740650606313
Singapore,Ghana,0.9206355088518972
Sri Lanka,Sri Lanka,0.9874876321577075
Sri Lanka,Sri Lanka,0.9396551518760788
Sri Lanka,Sri Lanka,0.8938246933605085
Sri Lanka,Sri Lanka,0.890035386258094
Sri Lanka,Portugal,0.8757878712594734
Botswana,Botswana,0.9874343587975938
Botswana,Norway,0.9825798330908685
Botswana,Lithuania,0.9824459259004794
Botswana,Norway,0.9821504208697548
Botswana,Paraguay,0.9797662407401228
Rwanda,Rwanda,0.9781939916449829
Rwanda,Rwanda,0.9715798000150629
Rwanda,Rwanda,0.94813976167257
Rwanda,Rwanda,0.9405542197857207
Rwanda,Liberia,0.9085049494148484
Côte d'Ivoire,Côte d'Ivoire,0.9592354230657539
Côte d'Ivoire,Côte d'Ivoire,0.9473481425771121
Côte d'Ivoire,Côte d'Ivoire,0.943110208905793
Côte d'Ivoire,Côte d'Ivoire,0.9240507531978138
Côte d'Ivoire,Yemen,0.9223312915054158
Lesotho,Lesotho,0.9961198536321311
Lesotho,Lesotho,0.974436749136488
Lesotho,Lesotho,0.9709582312899361
Lesotho,Denmark,0.9222123889753517
Lesotho,Denmark,0.9162822649945352
United Kingdom,United Kingdom,0.9567787382271112
United Kingdom,United Kingdom,0.95517979543444
United Kingdom,Togo,0.9301973696021341
United Kingdom,United Arab Emirates,0.9274954042084073
United Kingdom,United Kingdom,0.919183038600209
Iraq,Iraq,0.9939314648213501
Iraq,Iraq,0.9929261729274189
Iraq,Iraq,0.9898121934592475
Iraq,Iraq,0.98796832810628
Iraq,Australia,0.9850399330631617
Sierra Leone,Czech Republic,0.9942115181047734
Sierra Leone,Norway,0.9854932824677836
Sierra Leone,Czech Republic,0.9844117997381518
Sierra Leone,Norway,0.9829812051372698
Sierra Leone,Czech Republic,0.9808175979377596
Benin,Benin,0.976869612437284
Benin,Benin,0.976469833899682
Benin,Benin,0.9442081343753406
Benin,Greece,0.9408075524866063
Benin,Greece,0.934958070413783
Guatemala,Guatemala,0.9946264767724128
Guatemala,Guatemala,0.971430950220142
Guatemala,Nepal,0.9400620523957225
Guatemala,Nepal,0.9222920127471723
Guatemala,Ghana,0.9148885181650618
New Zealand,New Zealand,0.9686201149723963
New Zealand,New Zealand,0.9513855285018183
New Zealand,New Zealand,0.930202588669925
New Zealand,New Zealand,0.9261911385074436
New Zealand,Slovakia,0.914827433277012
Philippines,Philippines,0.9975223040376738
Philippines,Philippines,0.9933459632809428
Philippines,Philippines,0.9905617904182127
Philippines,Philippines,0.9884487562997811
Philippines,Philippines,0.9850832030962615
Togo,Uruguay,0.979601071019915
Togo,Togo,0.9775563649200151
Togo,Uruguay,0.9751612483455354
Togo,Tajikistan,0.963175097843726
Togo,Uruguay,0.9555078266032884
Taiwan,France,0.9430614835989035
Taiwan,France,0.9410683951494752
Taiwan,Madagascar,0.9330884374678923
Taiwan,Madagascar,0.9319322451091343
Taiwan,France,0.9285432977087066
Oman,Oman,0.9753233539754884
Oman,Oman,0.9598345979024945
Oman,Oman,0.9494809069859391
Oman,Oman,0.9368346245172524
Oman,State of Palestine,0.9276434459749865
Mauritania,Mauritania,0.9755882500165198
Mauritania,Mauritania,0.9436431039325671
Mauritania,Mauritania,0.9395874150779177
Mauritania,Mauritania,0.9270005843115112
Mauritania,Mauritania,0.8807345648062411
Switzerland,Switzerland,0.9946727928755724
Switzerland,Switzerland,0.983235209999586
Switzerland,Switzerland,0.961521290781212
Switzerland,Switzerland,0.926932820173094
Switzerland,Norway,0.9122663956073662
Peru,Turkey,0.901646759965649
Peru,United Kingdom,0.878393170116217
Peru,Morocco,0.8499135427320198
Peru,Philippines,0.8403664176350073
Peru,Gambia,0.8393800506234149
Denmark,Denmark,0.9827793751057153
Denmark,Niger,0.9703301889366268
Denmark,Denmark,0.9677011817443819
Denmark,Uganda,0.9618290687935617
Denmark,Denmark,0.9580138504050744
Qatar,Qatar,0.9985984468406333
Qatar,Qatar,0.9941818230814605
Qatar,Qatar,0.9932204188184277
Qatar,Qatar,0.9925507685649213
Qatar,Qatar,0.9908730133691248
Argentina,Argentina,0.990813827623017
Argentina,Argentina,0.972798486037896
Argentina,Argentina,0.9705494435442299
Argentina,Bangladesh,0.9610381765750605
Argentina,Argentina,0.9557988023064827
Gambia,Gambia,0.9751044426561571
Gambia,Gambia,0.9440097154905515
Gambia,Canada,0.9386065040648249
Gambia,Canada,0.9296818860136902
Gambia,Gambia,0.9282362221573707
Algeria,Costa Rica,0.9871351671969896
Algeria,South Africa,0.9402059986233416
Algeria,Ukraine,0.931910233310544
Algeria,Algeria,0.9274206650204149
Algeria,Algeria,0.9201825319188108
DR Congo,Namibia,0.9173166985134417
DR Congo,Namibia,0.9105980573275393
DR Congo,Namibia,0.9035294936122863
DR Congo,Namibia,0.9006887749792165
DR Congo,Namibia,0.8972595600925711
Pakistan,Pakistan,0.9829203147711593
Pakistan,Pakistan,0.9808930385252589
Pakistan,Pakistan,0.9739539372164855
Pakistan,Pakistan,0.9660752088758074
Pakistan,Pakistan,0.9450529035263819
Uruguay,Togo,0.979601071019915
Uruguay,Tajikistan,0.9699924045942258
Uruguay,Tajikistan,0.9681402414861109
Uruguay,Uruguay,0.9677593846122573
Uruguay,Tajikistan,0.9659309424545846
Poland,Poland,0.9901167596170404
Poland,Poland,0.9870927863260581
Poland,Poland,0.9752763311445384
Poland,Poland,0.9591687073419685
Poland,Poland,0.9502106823862019
Iran,Iran,0.9986273949375569
Iran,Iran,0.9985564443098989
Iran,Iran,0.9974995301824663
Iran,Iran,0.9956618109714679
Iran,Iran,0.9917173931117693
Canada,Canada,0.9977164118375975
Canada,Canada,0.991118712057144
Canada,Canada,0.9729056518124036
Canada,Gambia,0.9656260605374484
Canada,Canada,0.959914911015575
North Korea,North Korea,0.9417844786917623
North Korea,Bangladesh,0.9256011102404806
North Korea,South Africa,0.9059985480194996
North Korea,Bangladesh,0.9040062274825279
North Korea,North Korea,0.9003213639543248
Slovakia,Slovakia,0.9820747246521679
Slovakia,Slovakia,0.9637576515414283
Slovakia,New Zealand,0.9139083203450719
Slovakia,Slovakia,0.9111892232015749
Slovakia,Nigeria,0.9052486013905732
Greece,Greece,0.9944232318970678
Greece,Burundi,0.9614269562695257
Greece,Greece,0.9591723935628637
Greece,Greece,0.9590204402550421
Greece,Burundi,0.9482169168676698
United Arab Emirates,Rwanda,0.904380438271503
United Arab Emirates,United Arab Emirates,0.9030467552896098
United Arab Emirates,United Arab Emirates,0.8909843865034341
United Arab Emirates,Rwanda,0.8877478918841998
United Arab Emirates,Rwanda,0.8786486731301211
Cameroon,Cameroon,0.9692687078047747
Cameroon,Bolivia,0.966205922558774
Cameroon,Papua New Guinea,0.9548601602352769
Cameroon,Bolivia,0.9524156946077046
Cameroon,Cameroon,0.9469759729252886
Norway,Norway,0.9964316641852522
Norway,Norway,0.9916058778010794
Norway,Lithuania,0.9876751397263905
Norway,Czech Republic,0.982479800689357
Norway,Norway,0.979647480246299
Chile,Chile,0.9871409100384533
Chile,Chile,0.9395457887258821
Chile,Chile,0.9374277545235211
Chile,Portugal,0.9245337029942058
Chile,South Sudan,0.9120839505516163
South Africa,South Africa,0.9569130574912881
South Africa,Algeria,0.928977496705195
South Africa,Algeria,0.9109094409734353
South Africa,South Africa,0.907098679622493
South Africa,Algeria,0.9067285901819238
Moldova,Moldova,0.945094359128203
Moldova,Benin,0.9333106157089346
Moldova,Moldova,0.9287515726921883
Moldova,Benin,0.9216873885143017
Moldova,Moldova,0.9204410912859071
Honduras,Honduras,0.9892871963227765
Honduras,Honduras,0.9874014885592332
Honduras,Eritrea,0.9721225773231054
Honduras,Eritrea,0.9634616344593251
Honduras,Eritrea,0.9577137956245723
Eritrea,Eritrea,0.9871752633172954
Eritrea,Eritrea,0.9782767661301486
Eritrea,Eritrea,0.9673912283307432
Eritrea,Honduras,0.9670726778002777
Eritrea,Eritrea,0.9654563243992252
Slovenia,Slovenia,0.9935255472476041
Slovenia,Slovenia,0.9876008415526932
Slovenia,Slovenia,0.9659963194707002
Slovenia,Slovenia,0.9557805670338939
Slovenia,Kyrgyzstan,0.9189707453640644
Sudan,Central African Republic,0.9308135307141434
Sudan,Romania,0.918413109013527
Sudan,Romania,0.9176443017969118
Sudan,Central African Republic,0.9159921912326879
Sudan,Gambia,0.9155433076723545
Latvia,Latvia,0.9494975447693719
Latvia,Latvia,0.9456532417844018
Latvia,Armenia,0.9291211232786083
Latvia,Armenia,0.9244264209870985
Latvia,Latvia,0.9178737068816466
Sweden,Sweden,0.980324654236341
Sweden,Sweden,0.9567121323771428
Sweden,Paraguay,0.9457257418075622
Sweden,Paraguay,0.9307196656860113
Sweden,Sweden,0.9238364572480752
Georgia,Georgia,0.9962265441646381
Georgia,Georgia,0.9882721246891878
Georgia,Georgia,0.977254845382379
Georgia,Georgia,0.9759963361418564
Georgia,Poland,0.9628377592666273
Malaysia,Malaysia,0.993703639562067
Malaysia,Malaysia,0.9923196165330999
Malaysia,Malaysia,0.9785595821335927
Malaysia,Malaysia,0.9772284486091957
Malaysia,Malaysia,0.9765573523265895
Portugal,Portugal,0.9692055853518144
Portugal,Belarus,0.9340703153894947
Portugal,Sri Lanka,0.9132406398546401
Portugal,South Sudan,0.9094932899564004
Portugal,Côte d'Ivoire,0.9064536546709465
South Korea,South Korea,0.9939153744483213
South Korea,South Korea,0.9658667737266003
South Korea,South Korea,0.9599290069461188
South Korea,Colombia,0.9549693798080475
South Korea,Colombia,0.9428609571666482
Azerbaijan,Azerbaijan,0.9750888209519626
Azerbaijan,Azerbaijan,0.9504548111686015
Azerbaijan,Azerbaijan,0.9319968732726501
Azerbaijan,Guinea-Bissau,0.9261389402806729
Azerbaijan,Azerbaijan,0.9227849929697202
North Macedonia,North Macedonia,0.9697588366628747
North Macedonia,Canada,0.9083781840739865
North Macedonia,North Macedonia,0.9054195013225539
North Macedonia,Canada,0.9038459000183423
North Macedonia,Canada,0.9033962688056053
Turkey,Turkey,0.9802665329111431
Turkey,Turkey,0.9709444321160557
Turkey,Morocco,0.9464963827092991
Turkey,Turkey,0.9221042199693578
Turkey,Morocco,0.9147004014062933
Jordan,Jordan,0.9989256409976511
Jordan,Jordan,0.9962300520770302
Jordan,Jordan,0.9949211942768977
Jordan,Jordan,0.9937858870807493
Jordan,Jordan,0.9932463886745817
Armenia,Armenia,0.95709253101116
Armenia,Ethiopia,0.9464247641984685
Armenia,Armenia,0.9395473110844482
Armenia,Ethiopia,0.9379040036121165
Armenia,Kazakhstan,0.9374780310538222
Czech Republic,Paraguay,0.9891546269267394
Czech Republic,Czech Republic,0.9837928774664157
Czech Republic,Afghanistan,0.9727668199170475
Czech Republic,Czech Republic,0.9664049237916907
Czech Republic,Norway,0.9641045611519292
Croatia,Argentina,0.9606575225230125
Croatia,Bangladesh,0.9542489983850501
Croatia,Argentina,0.9496034302565408
Croatia,Bangladesh,0.9432434952906832
Croatia,Bangladesh,0.9419009523913778
Gabon,Gabon,0.9700686638567992
Gabon,Gabon,0.9312148380028712
Gabon,Thailand,0.9151154992470715
Gabon,South Africa,0.9149042328655117
Gabon,Gabon,0.914016567271145
Panama,Panama,0.9789849574730156
Panama,Panama,0.9296853012853883
Panama,Panama,0.9262574284608592
Panama,Panama,0.909939241276939
Panama,Panama,0.8995423905397748
Albania,Albania,0.978627797850372
Albania,Albania,0.91867970155828
Albania,Lebanon,0.9115626746732484
Albania,Ghana,0.910670593809221
Albania,Singapore,0.9067890722334376
Uganda,Uganda,0.9918988804682028
Uganda,Spain,0.9526112452898681
Uganda,Denmark,0.9494025635407435
Uganda,Uganda,0.948193721324789
Uganda,Niger,0.9460443254962505
Haiti,Haiti,0.9958928999813703
Haiti,Haiti,0.9528794152214155
Haiti,Cameroon,0.9430927360729968
Haiti,Cameroon,0.9409911966611856
Haiti,Cameroon,0.9371666198523325
Papua New Guinea,Bolivia,0.9982754164698319
Papua New Guinea,Bolivia,0.9828900548464286
Papua New Guinea,Papua New Guinea,0.9815993264260733
Papua New Guinea,Bolivia,0.9743103095912233
Papua New Guinea,Papua New Guinea,0.9699699697925169
Colombia,Nicaragua,0.9789138304376627
Colombia,Colombia,0.9771220918619642
Colombia,Colombia,0.9702073252673384
Colombia,Colombia,0.9581527367539576
Colombia,Nicaragua,0.9451210284525301
Malawi,Malawi,0.9657927322006283
Malawi,Malawi,0.9515888949878665
Malawi,Central African Republic,0.9434697598663105
Malawi,Central African Republic,0.9351057803766589
Malawi,Central African Republic,0.9325464192880233
Guinea-Bissau,Guinea-Bissau,0.9875036891835927
Guinea-Bissau,Guinea-Bissau,0.9660622649248525
Guinea-Bissau,Guinea-Bissau,0.9313420432210505
Guinea-Bissau,Georgia,0.9001129783663715
Guinea-Bissau,Guinea-Bissau,0.8971453411084063
Finland,Finland,0.9759706384068045
Finland,Finland,0.9632164846211324
Finland,Bulgaria,0.9471119216840489
Finland,Finland,0.9261487788445089
Finland,Bulgaria,0.9171338149362378
Venezuela,Venezuela,0.9959166705476664
Venezuela,Venezuela,0.9684377888457164
Venezuela,Lithuania,0.9389893950794663
Venezuela,Paraguay,0.9371914419061931
Venezuela,Afghanistan,0.9355643401077796
Germany,Germany,0.9971142674377819
Germany,Germany,0.996793184332715
Germany,Germany,0.9952955111006139
Germany,Germany,0.9945815295763083
Germany,Germany,0.9934996002359362
Mongolia,Mongolia,0.993664294321992
Mongolia,Mongolia,0.9789052228772684
Mongolia,Mongolia,0.9672724277617346
Mongolia,Mongolia,0.9354449582909071
Mongolia,Mongolia,0.8508363844675444
Hungary,Hungary,0.9559335853139841
Hungary,Hungary,0.910098139885097
Hungary,Hungary,0.9090823570036588
Hungary,Cuba,0.8782495337230404
Hungary,Hungary,0.871735369875439
Cuba,Cuba,0.9594612878625138
Cuba,Cuba,0.9507152062537039
Cuba,Serbia,0.9271118084716379
Cuba,Italy,0.9258434378984912
Cuba,Togo,0.9211472479703586
Afghanistan,Lithuania,0.9862221943657133
Afghanistan,Lithuania,0.9858073206996748
Afghanistan,Norway,0.9810425037203867
Afghanistan,Mexico,0.977679465816383
Afghanistan,Norway,0.975853479885929
Vietnam,Vietnam,0.9542657525454198
Vietnam,Vietnam,0.9466452333343095
Vietnam,Vietnam,0.9301106548764779
Vietnam,Vietnam,0.9251630531104463
Vietnam,Belgium,0.9164058659304757
Kuwait,Kuwait,0.9977874419778032
Kuwait,Kuwait,0.9972650074064561
Kuwait,Kuwait,0.9946299226751057
Kuwait,Kuwait,0.9944200756108516
Kuwait,Kuwait,0.9865219173227918
Australia,Australia,0.9990941634856719
Australia,Australia,0.9984605505177316
Australia,Australia,0.996632664172784
Australia,Australia,0.9966321026295808
Australia,Australia,0.9931389451308305
South Sudan,South Sudan,0.9633504517084783
South Sudan,South Sudan,0.9174964304354432
South Sudan,Chile,0.8965334956641497
South Sudan,South Sudan,0.8960024814975914
South Sudan,Chile,0.8921880276720338
Belarus,Belarus,0.9937384240828885
Belarus,Belarus,0.96300417064205
Belarus,Belarus,0.9452303227321012
Belarus,South Sudan,0.9340353877205132
Belarus,Portugal,0.921310315133958
Kazakhstan,Ethiopia,0.9775020501527538
Kazakhstan,Kazakhstan,0.9770445080175668
Kazakhstan,Ethiopia,0.9769323428724852
Kazakhstan,Kazakhstan,0.9726146580199494
Kazakhstan,Ethiopia,0.9654560927249051
Madagascar,France,0.9430897718986193
Madagascar,France,0.9356980862897023
Madagascar,Madagascar,0.9349611691168543
Madagascar,Taiwan,0.9319322451091343
Madagascar,France,0.9289833300171078
Tajikistan,Uruguay,0.9601811528343112
Tajikistan,Uruguay,0.953956267587196
Tajikistan,Uruguay,0.9479686575793503
Tajikistan,Honduras,0.9463804835904397
Tajikistan,Uruguay,0.9449062731821422
Bosnia and Herzegovina,Bosnia and Herzegovina,0.9710005462572693
Bosnia and Herzegovina,Bosnia and Herzegovina,0.9079459623797426
Bosnia and Herzegovina,Hungary,0.8960622283553002
Bosnia and Herzegovina,Yemen,0.8713755315843311
Bosnia and Herzegovina,Hungary,0.8622274232600955
Russia,Russia,0.9895263675982927
Russia,Russia,0.9843537197596428
Russia,Russia,0.9827086241170687
Russia,Russia,0.9801171077424109
Russia,Russia,0.9699164505161217
Dominican Republic,Thailand,0.9726169929145795
Dominican Republic,Hong Kong,0.9637063186721728
Dominican Republic,Dominican Republic,0.9588288324087233
Dominican Republic,Dominican Republic,0.9565444081551508
Dominican Republic,Belgium,0.9488793836777565
Indonesia,Indonesia,0.9927749018768587
Indonesia,Indonesia,0.991208570946068
Indonesia,Indonesia,0.982257187860531
Indonesia,Indonesia,0.9720028499747184
Indonesia,Indonesia,0.9685675448275199
Austria,Austria,0.9617920070976878
Austria,Austria,0.9575639648744464
Austria,Austria,0.9574222286329362
Austria,Austria,0.956271401967837
Austria,Austria,0.9489112208855285
Nigeria,Nigeria,0.9935024819934577
Nigeria,Nigeria,0.9932195078603574
Nigeria,Nigeria,0.982362078764024
Nigeria,Nigeria,0.9728154847674565
